,gen,nevals
0,1,500
1,2,378
2,3,374
3,4,381
4,5,370
5,6,367
6,7,380
7,8,381
8,9,373
9,10,371
10,11,388
11,12,398
12,13,363
13,14,381
14,15,386
15,16,354
16,17,379
17,18,384
18,19,374
19,20,378
20,21,351
21,22,387
22,23,373
23,24,386
24,25,383
25,26,375
26,27,357
27,28,376
28,29,384
29,30,383
30,31,354
31,32,371
32,33,378
33,34,367
34,35,373
35,36,393
36,37,378
37,38,381
38,39,398
39,40,370
40,41,368
41,42,397
42,43,379
43,44,403
44,45,382
45,46,385
46,47,380
47,48,382
48,49,399
49,50,387
