,gen,nevals
0,1,500
1,2,385
2,3,378
3,4,344
4,5,368
5,6,373
6,7,387
7,8,403
8,9,366
9,10,379
10,11,393
11,12,390
12,13,356
13,14,381
14,15,379
15,16,370
16,17,361
17,18,393
18,19,389
19,20,366
20,21,384
21,22,384
22,23,382
23,24,390
24,25,381
25,26,380
26,27,378
27,28,366
28,29,398
29,30,367
30,31,381
31,32,401
32,33,388
33,34,360
34,35,376
35,36,362
36,37,388
37,38,367
38,39,391
39,40,384
40,41,395
41,42,393
42,43,386
43,44,354
44,45,395
45,46,377
46,47,386
47,48,382
48,49,378
49,50,381
