,gen,nevals
0,1,500
1,2,366
2,3,393
3,4,371
4,5,374
5,6,379
6,7,374
7,8,373
8,9,377
9,10,385
10,11,369
11,12,364
12,13,382
13,14,375
14,15,394
15,16,385
16,17,373
17,18,381
18,19,390
19,20,383
20,21,386
21,22,380
22,23,375
23,24,359
24,25,397
25,26,379
26,27,380
27,28,395
28,29,362
29,30,370
30,31,372
31,32,389
32,33,381
33,34,395
34,35,398
35,36,375
36,37,392
37,38,374
38,39,367
39,40,376
40,41,381
41,42,400
42,43,375
43,44,383
44,45,395
45,46,382
46,47,374
47,48,388
48,49,393
49,50,390
