,gen,evals,avg,min,max,nevals
0,0,500.0,[0.33319643 0.70202105],[0. 0.],[1. 1.],
1,1,,[0.35051786 0.69010526],[0. 0.],[1. 1.],377.0
2,2,,[0.376375   0.67461053],[0. 0.],[1. 1.],391.0
3,3,,[0.40923214 0.64856842],[0. 0.],[1. 1.],366.0
4,4,,[0.41783929 0.64317895],[0. 0.],[1. 1.],378.0
5,5,,[0.43741071 0.62107368],[0. 0.],[1. 1.],391.0
6,6,,[0.43314286 0.62372632],[0. 0.],[1. 1.],388.0
7,7,,[0.44835714 0.60892632],[0. 0.],[1. 1.],368.0
8,8,,[0.43928571 0.6148    ],[0. 0.],[1. 1.],396.0
9,9,,[0.45826786 0.59989474],[0. 0.],[1. 1.],404.0
10,10,,[0.46598214 0.6008    ],[0. 0.],[1. 1.],392.0
11,11,,[0.46803571 0.60130526],[0. 0.],[1. 1.],385.0
12,12,,[0.47826786 0.59023158],[0. 0.],[1. 1.],381.0
13,13,,[0.47385714 0.59122105],[0. 0.],[1. 1.],387.0
14,14,,[0.47441071 0.59094737],[0. 0.],[1. 1.],366.0
15,15,,[0.48166071 0.58336842],[0. 0.],[1. 1.],380.0
16,16,,[0.48514286 0.58136842],[0. 0.],[1. 1.],356.0
17,17,,[0.48867857 0.57446316],[0. 0.],[1. 1.],381.0
18,18,,[0.49375    0.57065263],[0. 0.],[1. 1.],384.0
19,19,,[0.50994643 0.55528421],[0. 0.],[1. 1.],381.0
20,20,,[0.50194643 0.56549474],[0. 0.],[1. 1.],378.0
21,21,,[0.50825    0.56027368],[0. 0.],[1. 1.],383.0
22,22,,[0.49914286 0.57326316],[0. 0.],[1. 1.],383.0
23,23,,[0.497625   0.57037895],[0. 0.],[1. 1.],368.0
24,24,,[0.49683929 0.57808421],[0. 0.],[1. 1.],384.0
25,25,,[0.48226786 0.58703158],[0. 0.],[1. 1.],382.0
26,26,,[0.48053571 0.59265263],[0. 0.],[1. 1.],385.0
27,27,,[0.49314286 0.57945263],[0. 0.],[1. 1.],376.0
28,28,,[0.48769643 0.58713684],[0. 0.],[1. 1.],388.0
29,29,,[0.48703571 0.586     ],[0. 0.],[1. 1.],384.0
30,30,,[0.49982143 0.58126316],[0. 0.],[1. 1.],371.0
