,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49037866 -0.00058918],[ 0.17383821 -0.00063416],[ 7.84853701e-01 -5.40667614e-04],
1,1,,[ 0.49439931 -0.00059832],[ 0.23580034 -0.00062819],[ 8.24440620e-01 -5.46859621e-04],378.0
2,2,,[ 0.49567642 -0.00059974],[ 0.22547332 -0.00062928],[ 7.84853701e-01 -5.53508757e-04],382.0
3,3,,[ 0.49562134 -0.00060103],[ 0.20826162 -0.00062819],[ 7.84853701e-01 -5.48722765e-04],395.0
4,4,,[ 0.49500172 -0.00060084],[ 0.20826162 -0.00062819],[ 7.84853701e-01 -5.42350676e-04],393.0
5,5,,[ 0.49654045 -0.00060104],[ 0.20826162 -0.00061307],[ 8.24440620e-01 -5.53861993e-04],383.0
6,6,,[ 0.49753184 -0.00060082],[ 0.20826162 -0.0006255 ],[ 8.24440620e-01 -5.56022962e-04],402.0
7,7,,[ 0.49435456 -0.00060084],[ 0.1858864 -0.0006255],[ 7.84853701e-01 -5.53508757e-04],364.0
8,8,,[ 0.49553184 -0.00060152],[ 0.1858864  -0.00062928],[ 7.84853701e-01 -5.53861993e-04],387.0
9,9,,[ 0.49407229 -0.00060119],[ 0.1858864  -0.00062433],[ 7.84853701e-01 -5.60483424e-04],380.0
10,10,,[ 0.49136317 -0.00060103],[ 0.1858864  -0.00061307],[ 8.03786575e-01 -5.58557945e-04],392.0
11,11,,[ 0.49533907 -0.00060044],[ 0.1858864  -0.00062928],[ 8.03786575e-01 -5.42350676e-04],402.0
12,12,,[ 0.49681928 -0.00060061],[ 0.1858864  -0.00062928],[ 8.03786575e-01 -5.53467200e-04],386.0
13,13,,[ 0.49419966 -0.00060067],[ 0.22030981 -0.00062928],[ 8.03786575e-01 -5.53467200e-04],386.0
14,14,,[ 0.4915043  -0.00060087],[ 0.22030981 -0.00062928],[ 8.03786575e-01 -5.46859621e-04],369.0
15,15,,[ 0.49223064 -0.00060105],[ 0.22030981 -0.00062928],[ 8.03786575e-01 -5.46859621e-04],369.0
16,16,,[ 0.49244062 -0.00060109],[ 0.22030981 -0.00062905],[ 7.64199656e-01 -5.40667614e-04],381.0
17,17,,[ 0.49357315 -0.00060049],[ 0.17555938 -0.00061287],[ 7.64199656e-01 -5.48722765e-04],377.0
18,18,,[ 0.49767986 -0.00060065],[ 0.17555938 -0.00062433],[ 7.62478485e-01 -5.56022962e-04],398.0
19,19,,[ 0.49566609 -0.00059971],[ 0.22030981 -0.00062433],[ 7.79690189e-01 -5.46859621e-04],373.0
20,20,,[ 0.49541824 -0.00060027],[ 0.22030981 -0.00061307],[ 7.76247849e-01 -5.56784842e-04],361.0
21,21,,[ 0.49462306 -0.00060011],[ 0.22030981 -0.0006255 ],[ 8.05507745e-01 -5.56022962e-04],378.0
22,22,,[ 0.49017556 -0.00059975],[ 0.22030981 -0.00061498],[ 8.05507745e-01 -5.48722765e-04],372.0
23,23,,[ 0.48980723 -0.00059993],[ 0.21686747 -0.00062905],[ 7.64199656e-01 -5.48722765e-04],377.0
24,24,,[ 0.48964888 -0.00059997],[ 0.21686747 -0.00062905],[ 7.74526678e-01 -5.42350676e-04],385.0
25,25,,[ 0.49209294 -0.00060002],[ 0.21686747 -0.00062905],[ 7.79690189e-01 -5.40667614e-04],387.0
26,26,,[ 0.49513253 -0.00060007],[ 0.21170396 -0.00062433],[ 8.22719449e-01 -5.40667614e-04],368.0
27,27,,[ 0.49238554 -0.0006002 ],[ 0.17900172 -0.00062928],[ 8.22719449e-01 -5.48722765e-04],384.0
28,28,,[ 0.48973494 -0.00060007],[ 0.21170396 -0.00062019],[ 7.76247849e-01 -5.48722765e-04],384.0
29,29,,[ 0.4923821  -0.00060015],[ 0.21170396 -0.0006255 ],[ 7.79690189e-01 -5.56022962e-04],370.0
