,gen,evals,avg,min,max,nevals
0,0,500.0,[0.43684091 0.61407643],[0. 0.],[1. 1.],
1,1,,[0.45543182 0.60963057],[0. 0.],[1. 1.],390.0
2,2,,[0.46995455 0.60852229],[0. 0.],[1. 1.],365.0
3,3,,[0.47895455 0.61899363],[0. 0.],[1. 1.],365.0
4,4,,[0.49413636 0.61109554],[0. 0.],[1. 1.],379.0
5,5,,[0.51979545 0.59524841],[0. 0.],[1. 1.],393.0
6,6,,[0.52222727 0.58904459],[0. 0.],[1. 1.],382.0
7,7,,[0.52611364 0.58794904],[0. 0.],[1. 1.],395.0
8,8,,[0.52845455 0.59252229],[0. 0.],[1. 1.],375.0
9,9,,[0.53204545 0.59323567],[0. 0.],[1. 1.],376.0
10,10,,[0.54002273 0.578     ],[0. 0.],[1. 1.],374.0
11,11,,[0.53522727 0.5842293 ],[0. 0.],[1. 1.],369.0
12,12,,[0.54329545 0.57996178],[0. 0.],[1. 1.],403.0
13,13,,[0.55872727 0.57174522],[0. 0.],[1. 1.],380.0
14,14,,[0.56411364 0.56642038],[0. 0.],[1. 1.],380.0
15,15,,[0.56711364 0.56689172],[0. 0.],[1. 1.],383.0
16,16,,[0.57345455 0.5673121 ],[0. 0.],[1. 1.],391.0
17,17,,[0.57679545 0.56410191],[0. 0.],[1. 1.],395.0
18,18,,[0.58618182 0.56002548],[0. 0.],[1. 1.],385.0
19,19,,[0.58261364 0.56193631],[0. 0.],[1. 1.],365.0
20,20,,[0.58136364 0.56450955],[0. 0.],[1. 1.],384.0
21,21,,[0.58515909 0.56034395],[0. 0.],[1. 1.],391.0
22,22,,[0.57838636 0.55849682],[0. 0.],[1. 1.],365.0
23,23,,[0.58215909 0.55049682],[0. 0.],[1. 1.],393.0
24,24,,[0.57804545 0.55298089],[0. 0.],[1. 1.],380.0
25,25,,[0.57577273 0.55942675],[0. 0.],[1. 1.],375.0
26,26,,[0.5715     0.56188535],[0. 0.],[1. 1.],383.0
27,27,,[0.5735     0.56443312],[0. 0.],[1. 1.],375.0
28,28,,[0.57538636 0.55896815],[0. 0.],[1. 1.],385.0
29,29,,[0.56927273 0.56722293],[0. 0.],[1. 1.],358.0
30,30,,[0.56588636 0.57025478],[0. 0.],[1. 1.],381.0
