,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50030918 -0.28918359],[ 0.27536232 -0.31074661],[ 0.74879227 -0.27282462],
1,1,,[ 0.50749758 -0.28000814],[ 0.22222222 -0.31074661],[ 0.75845411 -0.27547886],382.0
2,2,,[ 0.50762319 -0.27832679],[ 0.27536232 -0.3027222 ],[ 0.75845411 -0.27547886],390.0
3,3,,[ 0.50887923 -0.27797777],[ 0.26570048 -0.30417149],[ 0.75845411 -0.27547886],372.0
4,4,,[ 0.51365217 -0.27784727],[ 0.26570048 -0.30261668],[ 0.75845411 -0.27282462],374.0
5,5,,[ 0.51942995 -0.27782756],[ 0.27536232 -0.3053465 ],[ 0.75845411 -0.27554506],406.0
6,6,,[ 0.52025121 -0.2776175 ],[ 0.27536232 -0.30532739],[ 0.75845411 -0.27554506],372.0
7,7,,[ 0.52422222 -0.27760513],[ 0.2705314  -0.30532739],[ 0.75845411 -0.27554506],370.0
8,8,,[ 0.52255072 -0.27770042],[ 0.25120773 -0.30417149],[ 0.76328502 -0.27554506],368.0
9,9,,[ 0.52259903 -0.27787109],[ 0.25120773 -0.2999131 ],[ 0.76328502 -0.27554506],376.0
10,10,,[ 0.52478261 -0.27785532],[ 0.2173913  -0.29999629],[ 0.76328502 -0.27554506],397.0
11,11,,[ 0.52984541 -0.27808791],[ 0.26086957 -0.31066938],[ 0.77294686 -0.27282462],375.0
12,12,,[ 0.5356715  -0.27792341],[ 0.26086957 -0.30532739],[ 0.77294686 -0.27282462],387.0
13,13,,[ 0.53362319 -0.2782901 ],[ 0.26086957 -0.31074661],[ 0.77294686 -0.27554506],381.0
14,14,,[ 0.5349372  -0.27815382],[ 0.26086957 -0.31074661],[ 0.77294686 -0.27554506],402.0
15,15,,[ 0.53448309 -0.27768566],[ 0.28019324 -0.29989162],[ 0.77294686 -0.27554506],359.0
16,16,,[ 0.5351401  -0.27780615],[ 0.2705314  -0.30417149],[ 0.77777778 -0.27554506],353.0
17,17,,[ 0.53542029 -0.27774679],[ 0.31400966 -0.30532739],[ 0.7826087  -0.27547886],389.0
18,18,,[ 0.53332367 -0.27789915],[ 0.28019324 -0.30060425],[ 0.77777778 -0.27286393],379.0
19,19,,[ 0.53456039 -0.27764513],[ 0.28985507 -0.30419091],[ 0.77777778 -0.27547886],384.0
20,20,,[ 0.53402899 -0.27777701],[ 0.2705314  -0.30419091],[ 0.77777778 -0.27554506],386.0
21,21,,[ 0.5354686  -0.27764826],[ 0.2705314  -0.31066938],[ 0.77777778 -0.27554506],368.0
22,22,,[ 0.53422222 -0.27811885],[ 0.27536232 -0.31074661],[ 0.76811594 -0.27554506],385.0
23,23,,[ 0.53361353 -0.2778436 ],[ 0.27536232 -0.31074661],[ 0.76811594 -0.27282462],383.0
24,24,,[ 0.53137198 -0.27816178],[ 0.27536232 -0.30271052],[ 0.76811594 -0.27547886],381.0
25,25,,[ 0.532      -0.27813562],[ 0.27536232 -0.30417149],[ 0.76811594 -0.27554506],381.0
26,26,,[ 0.53475362 -0.27795168],[ 0.26086957 -0.29989162],[ 0.77294686 -0.27554506],402.0
27,27,,[ 0.53452174 -0.27786147],[ 0.26086957 -0.29921681],[ 0.76811594 -0.27554506],386.0
28,28,,[ 0.53529469 -0.27791086],[ 0.26086957 -0.30417149],[ 0.76811594 -0.27554506],381.0
29,29,,[ 0.53592271 -0.27804212],[ 0.26086957 -0.3027222 ],[ 0.76811594 -0.27554506],368.0
30,30,,[ 0.53684058 -0.27751965],[ 0.26086957 -0.30204391],[ 0.77294686 -0.27554506],362.0
31,31,,[ 0.532657   -0.27769464],[ 0.26086957 -0.30419091],[ 0.77294686 -0.27547886],394.0
32,32,,[ 0.53263768 -0.27755097],[ 0.26086957 -0.3053465 ],[ 0.75845411 -0.27547886],387.0
33,33,,[ 0.5344058  -0.27758997],[ 0.24154589 -0.3053465 ],[ 0.75845411 -0.27554506],367.0
34,34,,[ 0.53295652 -0.27761964],[ 0.23188406 -0.29897241],[ 0.77777778 -0.27282462],383.0
35,35,,[ 0.52974879 -0.27808766],[ 0.24154589 -0.31066938],[ 0.77777778 -0.27282462],374.0
36,36,,[ 0.52974879 -0.27808368],[ 0.20772947 -0.31066938],[ 0.77777778 -0.27282462],390.0
37,37,,[ 0.52891787 -0.27800348],[ 0.20772947 -0.29989162],[ 0.77777778 -0.27282462],386.0
38,38,,[ 0.53230918 -0.27784313],[ 0.20772947 -0.3053465 ],[ 0.77294686 -0.27554506],397.0
39,39,,[ 0.53242512 -0.27774033],[ 0.26086957 -0.30416097],[ 0.7826087  -0.27554506],385.0
40,40,,[ 0.53082126 -0.27783459],[ 0.26086957 -0.30419091],[ 0.7826087  -0.27554506],390.0
41,41,,[ 0.53054106 -0.27788953],[ 0.26086957 -0.30419091],[ 0.76328502 -0.27554506],381.0
42,42,,[ 0.53186473 -0.27832865],[ 0.26570048 -0.3053465 ],[ 0.7826087  -0.27554506],384.0
43,43,,[ 0.53237681 -0.27802344],[ 0.24637681 -0.30419091],[ 0.7826087  -0.27282462],366.0
44,44,,[ 0.52984541 -0.27779966],[ 0.24637681 -0.30417149],[ 0.7826087  -0.27554506],368.0
45,45,,[ 0.53117874 -0.27762345],[ 0.23671498 -0.30532739],[ 0.7826087  -0.27554506],356.0
46,46,,[ 0.53342995 -0.27818569],[ 0.23671498 -0.29999629],[ 0.75362319 -0.27543139],379.0
