,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.53858534 -0.2594142 ],[ 0.2349088 -0.2647861],[ 0.8297264 -0.253763 ],
1,1,,[ 0.54387905 -0.26204696],[ 0.27735958 -0.26329752],[ 0.8297264  -0.25544738],371.0
2,2,,[ 0.54945664 -0.26273195],[ 0.26643023 -0.26329752],[ 0.82697597 -0.25544738],389.0
3,3,,[ 0.55019955 -0.26271431],[ 0.3160828 -0.2647861],[ 0.83016068 -0.253763  ],379.0
4,4,,[ 0.55113028 -0.2627178 ],[ 0.28466995 -0.2647861 ],[ 0.83016068 -0.25610206],402.0
5,5,,[ 0.55509576 -0.26259275],[ 0.24913144 -0.26460589],[ 0.83016068 -0.25546853],381.0
6,6,,[ 0.55575442 -0.26265198],[ 0.28890417 -0.26329752],[ 0.83016068 -0.25583699],399.0
7,7,,[ 0.5554198  -0.26265657],[ 0.23465547 -0.2636741 ],[ 0.83016068 -0.25619163],401.0
8,8,,[ 0.56043327 -0.26271102],[ 0.27754053 -0.264455  ],[ 0.83016068 -0.25548126],377.0
9,9,,[ 0.5602846  -0.26269294],[ 0.247141 -0.264455],[ 0.84289954 -0.25654674],392.0
10,10,,[ 0.56301303 -0.26271162],[ 0.30403156 -0.26451414],[ 0.84289954 -0.25602807],380.0
11,11,,[ 0.5646242  -0.26271493],[ 0.23139838 -0.26460589],[ 0.84289954 -0.25602807],378.0
12,12,,[ 0.56785539 -0.2627736 ],[ 0.31926752 -0.2636741 ],[ 0.84858135 -0.25642471],370.0
13,13,,[ 0.56751129 -0.26263104],[ 0.32987116 -0.26460589],[ 0.84858135 -0.25602807],388.0
14,14,,[ 0.56872488 -0.26266129],[ 0.32281413 -0.26460589],[ 0.84858135 -0.25583699],367.0
15,15,,[ 0.56705465 -0.26261386],[ 0.28003764 -0.26460589],[ 0.84289954 -0.25583699],358.0
16,16,,[ 0.56743073 -0.26271243],[ 0.3268674  -0.26329752],[ 0.84289954 -0.25603515],391.0
17,17,,[ 0.56554133 -0.26274636],[ 0.29672119 -0.26460589],[ 0.84926896 -0.25544738],398.0
18,18,,[ 0.56766416 -0.26266448],[ 0.29672119 -0.2636741 ],[ 0.84926896 -0.25548533],375.0
19,19,,[ 0.56566025 -0.26258283],[ 0.23932397 -0.26444813],[ 0.84926896 -0.25548126],368.0
20,20,,[ 0.56901173 -0.2626452 ],[ 0.32693978 -0.26350056],[ 0.84926896 -0.25548126],391.0
21,21,,[ 0.56850326 -0.26267789],[ 0.32158367 -0.26350056],[ 0.84926896 -0.253763  ],391.0
22,22,,[ 0.56617299 -0.26278722],[ 0.26512739 -0.26460589],[ 0.84926896 -0.25548126],389.0
23,23,,[ 0.56474262 -0.26281614],[ 0.2726187  -0.26476609],[ 0.84926896 -0.25546853],371.0
24,24,,[ 0.56282904 -0.26277304],[ 0.29009844 -0.26476609],[ 0.85495078 -0.25602807],380.0
25,25,,[ 0.56459779 -0.26272932],[ 0.26125507 -0.26451414],[ 0.83403301 -0.253763  ],372.0
26,26,,[ 0.56688774 -0.26266696],[ 0.30490012 -0.26476609],[ 0.83403301 -0.25544738],369.0
27,27,,[ 0.56791235 -0.26262466],[ 0.27573104 -0.26476609],[ 0.83403301 -0.253763  ],401.0
28,28,,[ 0.56622691 -0.26267103],[ 0.31669803 -0.26364454],[ 0.82585408 -0.25614894],387.0
29,29,,[ 0.56597235 -0.2625976 ],[ 0.31669803 -0.26329752],[ 0.82585408 -0.25544738],378.0
30,30,,[ 0.56614592 -0.26258456],[ 0.28615373 -0.2647861 ],[ 0.82447887 -0.25544738],391.0
31,31,,[ 0.56821417 -0.26270297],[ 0.30319919 -0.26329752],[ 0.82447887 -0.25544738],371.0
32,32,,[ 0.56517581 -0.26263617],[ 0.28571946 -0.2647861 ],[ 0.82447887 -0.25546853],398.0
