,gen,nevals
0,1,500
1,2,370
2,3,378
3,4,361
4,5,373
5,6,375
6,7,381
7,8,382
8,9,402
9,10,408
10,11,380
11,12,382
12,13,373
13,14,382
14,15,382
15,16,384
16,17,396
17,18,386
18,19,364
19,20,363
20,21,378
21,22,367
22,23,386
23,24,377
24,25,375
25,26,369
26,27,367
27,28,384
28,29,356
29,30,386
30,31,367
31,32,374
32,33,401
33,34,373
34,35,377
35,36,377
36,37,387
37,38,376
38,39,363
39,40,386
40,41,383
41,42,375
42,43,379
43,44,386
44,45,380
45,46,359
46,47,392
47,48,364
48,49,383
49,50,369
