,gen,nevals
0,1,500
1,2,385
2,3,357
3,4,406
4,5,366
5,6,384
6,7,386
7,8,391
8,9,385
9,10,373
10,11,383
11,12,393
12,13,370
13,14,378
14,15,379
15,16,380
16,17,370
17,18,374
18,19,374
19,20,397
20,21,350
21,22,379
22,23,380
23,24,378
24,25,397
25,26,391
26,27,382
27,28,368
28,29,388
29,30,385
30,31,378
31,32,378
32,33,369
33,34,370
34,35,399
35,36,369
36,37,377
37,38,389
38,39,366
39,40,389
40,41,375
41,42,381
42,43,380
43,44,372
44,45,376
45,46,374
46,47,355
47,48,379
48,49,377
49,50,359
