,gen,nevals
0,1,500
1,2,394
2,3,374
3,4,374
4,5,372
5,6,377
6,7,374
7,8,381
8,9,375
9,10,399
10,11,379
11,12,354
12,13,388
13,14,394
14,15,374
15,16,401
16,17,395
17,18,386
18,19,386
19,20,382
20,21,382
21,22,376
22,23,370
23,24,376
24,25,385
25,26,364
26,27,358
27,28,386
28,29,372
29,30,380
30,31,379
31,32,372
32,33,361
33,34,380
34,35,369
35,36,377
36,37,390
37,38,361
38,39,388
39,40,377
40,41,378
41,42,373
42,43,377
43,44,376
44,45,382
45,46,389
46,47,388
47,48,380
48,49,377
49,50,364
