,gen,nevals
0,1,500
1,2,385
2,3,381
3,4,348
4,5,365
5,6,381
6,7,385
7,8,387
8,9,370
9,10,377
10,11,378
11,12,373
12,13,396
13,14,363
14,15,359
15,16,378
16,17,399
17,18,379
18,19,366
19,20,380
20,21,361
21,22,367
22,23,394
23,24,381
24,25,400
25,26,359
26,27,390
27,28,374
28,29,375
29,30,385
30,31,392
31,32,411
32,33,397
33,34,377
34,35,356
35,36,400
36,37,379
37,38,369
38,39,392
39,40,384
40,41,373
41,42,384
42,43,380
43,44,365
44,45,372
45,46,366
46,47,367
47,48,366
48,49,387
49,50,372
